Trip Number,Vessel Name,Target Species Code,Trip Comments,Trip Fix Method,Dive Number,Management Area,Submersible Type,Vehicle,Dive Comments,Transect Type,Transect Number,Line Length Meters,Transect Area Description,Transect Fix Method,Transect Comment,Year,Transect Date,Observation Time,Common Name,Species Class,Species Code,Stage,Activity,Obs Number,Density Estimate,Distance Feet,Depth Meters,Quantity,Check ID,Species Comment,Video Path,Camera,Observation Source,Observation Type,Number of Fish
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:58:16,halibut,halibut,200,,,19,,-2.47,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:58:16,unknown,flatfish,10006,,,20,,-4.56,104,,,likely halibut,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:58:34,unknown,flatfish,10006,,,21,,-1.24,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:58:49,halibut,halibut,200,,,22,,-3.04,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:59:34,rosethorn,rockfish,150,,,23,,-5.1,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:59:57,halibut,halibut,200,,,24,,-3.2,104,,,no length - bad angle,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:01:01,rosethorn,rockfish,150,,,26,,0.05,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:02:30,halibut,halibut,200,,,27,,-1.99,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:03:55,ratfish,ratfish,714,,,28,,2.96,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:04:29,lingcod,greenling,130,,,46,,-1.02,104,,,no length- bent tail,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:04:42,rosethorn,rockfish,150,,,29,,-0.25,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:04:50,halibut,halibut,200,,,30,,-4.07,103,,,no length- bad angle,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:05:00,rosethorn,rockfish,150,,,31,,5.26,100.7,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:06:18,unknown,flatfish,10006,,,32,,-5.36,104,,,likely halibut,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:07:35,quillback,rockfish,147,,,33,,-4.06,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:07:47,halibut,halibut,200,,,34,,0.96,104,,,no length- can't see whole fish,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:07:53,quillback,rockfish,147,,,35,,-6.68,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:07:56,rosethorn,rockfish,150,,,49,,0.62,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:08:53,rosethorn,rockfish,150,,,36,,1.27,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:08:58,quillback,rockfish,147,,,37,,-2.91,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:09:04,halibut,halibut,200,,,38,,-3.43,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:09:09,unknown,flatfish,10006,,,39,,-8.02,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:10:01,quillback,rockfish,147,,,40,,3.04,100.6,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:10:01,rosethorn,rockfish,150,,,50,,-1.78,100.6,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:11:06,quillback,rockfish,147,,,41,,3.15,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:13:22,ratfish,ratfish,714,,,42,,-5.35,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:13:41,quillback,rockfish,147,,,43,,-1.81,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:13:57,quillback,rockfish,147,,,44,,1.3,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,8:14:33,rosethorn,rockfish,150,,,45,,0.38,100.6,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:16:29,rosethorn,rockfish,150,,,1,,0.33,112,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:16:35,rosethorn,rockfish,150,,,2,,-1.11,111,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:16:38,rosethorn,rockfish,150,,,3,,-1.06,110.4,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:16:42,quillback,rockfish,147,,,4,,7.18,112,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:17:47,rosethorn,rockfish,150,,,5,,-2.17,112,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:17:58,quillback,rockfish,147,,,6,,4.8,113,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:18:21,lingcod,greenling,130,,,30,,-3.12,109.7,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:18:39,rosethorn,rockfish,150,,,7,,-6.26,112,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:20:34,ratfish,ratfish,714,,,8,,-2.67,110.2,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:22:22,yelloweye,rockfish,145,adult,Fish milling,9,,-9.89,112,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:23:30,rosethorn,rockfish,150,,,10,,2.14,112,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:24:31,ratfish,ratfish,714,,,11,,-2.09,111,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,15,NSEO,ROV,buttercup,,Line Transect,1,1005,nseo,hypack,,2016,6/11/2016,9:26:42,rosethorn,rockfish,150,,,12,,2.32,111,,,,,stereo,EventMeasure,single,1
