Year,Dive No,Stock Assessment Year,Vehicle,Submersible Type,Area Description,Management Area,Dive Start Time,Dive End Time,Dive Comments,Observer First Name,Observer Last Name,Pilot First Name,Pilot Last Name,Transect Type,Transect No,Transect Date,Transect Start Time,Transect End Time,Transect Fix Method,Transect Comment,Vehicle,Line Length Meters,Stage,Specimen No,Length Direction Deg,Length Mid X Mm,Length Mid Y Mm,Length Mid Z Mm,Length Mm,Length Obs Time,Length Precision Mm,Length Range Mm,Length Rms Mm,Length Comment,Horizontal Direction Deg,Vertical Direction Deg
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,juvenile,35,15.196,-568.439,-87.252,-2117.322,206.675,17:04:35,10.799,2194.034,0.284,,14.906,10.245
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,juvenile,51,11.156,529.561,445.527,-3509.271,244.479,17:10:01,27.118,3576.858,0.905,,17.828,12.475
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,juvenile,73,27.724,1204.531,-310.089,-2366.723,240.365,17:16:30,20.945,2673.654,0.581,,15.469,1.231
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,subadult,5,28.38,1219.499,-110.494,-2266.499,265.809,16:53:40,18.228,2576.122,0.709,,0.668,8.333
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,subadult,20,24.276,1043.037,-77.991,-2319.146,285.615,16:59:38,16.881,2544.101,0.893,,9.544,12.09
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,subadult,26,9.443,240.201,522.005,-3454.864,318.193,17:01:12,55.31,3502.323,0.896,high precision and horizontal angle,48.381,19.856
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,subadult,40,31.499,2068.29,519.191,-3479.957,299.394,17:08:25,72.947,4081.358,0.956,,73.364,17.84
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,subadult,50,30.728,1879.788,47.663,-3163.414,322.552,17:09:58,63.855,3680.09,1.321,high precision and horizontal angle,76.87,7.94
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,juvenile,18,28.179,1000.432,-860.219,-2462.906,207.748,18:08:06,17.976,2794.056,0.914,,11.659,8.847
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,juvenile,27,12.67,666.808,-38.427,-2971.08,184.746,18:08:38,28.813,3045.23,3.142,,28.745,19.347
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,juvenile,35,18.031,497.41,-262.583,-1727.884,199.545,18:16:18,10.073,1817.126,4.807,,25.318,0.71
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,juvenile,58,20.947,-706.185,-361.321,-2072.271,311.281,18:26:10,18.674,2218.909,6.365,,54.971,39.575
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,juvenile,72,13.597,-542.86,-245.613,-2463.481,130.625,18:24:02,9.098,2534.514,8.747,,2.221,7.34
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,,30,19.475,-690.882,-246.82,-2074.589,295.493,18:12:14,9.492,2200.49,4.07,,6.108,21.073
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,,33,23.93,-1142.439,64.571,-2578.548,858.299,18:15:28,22.824,2821.037,2.541,,18.335,12.563
2016,30,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,999,,43,26.98,-1279.95,-265.192,-2567.648,378.325,18:19:32,20.966,2881.218,5.075,"juvenile, slightly bent",65.675,58.582
2016,31,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,adult,14,17.48,-498.805,-565.434,-2394.314,377.042,8:13:36,12.738,2510.232,0.979,,15.148,1.997
2016,31,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,adult,19,20.401,997.473,266.779,-2776.221,396.135,8:18:47,26.03,2962.014,0.253,,24.393,20.199
2016,31,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,subadult,27,29.569,-2487.268,72.948,-4385.855,300.697,8:24:11,55.806,5042.573,1.184,bad precision,8.034,36.044
2016,31,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,subadult,35,27.46,-1817.239,646.058,-3711.286,314.827,8:25:07,54.223,4182.51,1.027,high precision and angle,25.926,6.94
2016,31,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,subadult,55,29.948,1487.931,341.903,-2649.904,243.061,8:38:11,33.632,3058.239,0.645,,39.364,18.504
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,adult,3,33.799,2518.662,1624.728,-4477.371,731.048,9:16:05,82.354,5387.972,0.385,high precision,34.104,31.393
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,adult,22,28.963,1822.232,451.89,-3392.074,387.121,9:24:37,40.768,3876.971,1.599,,12.632,20.841
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,adult,23,23.716,-707.901,-349.719,-1797.305,498.527,9:25:03,11.046,1963.093,2.377,,27.852,25.937
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,7,15.469,1012.285,-185.969,-3719.077,212.707,9:19:04,64.821,3858.865,0.635,high precision and horizontal angle,44.063,13.674
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,9,29.503,-922.004,-499.843,-1853.459,144.15,9:19:11,10.801,2129.611,1.767,,1.366,0.956
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,44,18.2,-141.397,-475.799,-1509.697,140.879,9:31:25,5.752,1589.201,0.483,,21.679,15.923
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,69,30.071,1221.058,-282.707,-2164.713,133.196,9:41:57,19.027,2501.377,0.622,,18.013,2.166
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,82,28.574,1434.578,390.551,-2729.968,209.252,9:48:16,27.056,3108.58,0.479,,10.609,5.484
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,86,25.52,494.854,-608.806,-1643.358,156.39,9:50:11,10.112,1821.031,0.92,,30.147,10.541
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,87,24.063,577.382,-637.961,-1926.862,122.594,9:50:11,20.164,2110.251,0.297,,52.809,4.712
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,94,1.738,115.459,8.771,-3816.012,263.046,9:51:28,51.406,3817.768,1.224,high precision,33.619,12.337
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,99,28.327,-1678.496,222.291,-3140.938,172.201,9:55:15,33.279,3568.228,1.384,,1.126,0.294
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,juvenile,100,13.141,441.682,-312.514,-2317.616,114.675,9:44:32,8.889,2379.935,0.804,,8.964,2.969
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,subadult,6,27.794,2086.152,946.609,-4346.073,301.824,9:18:56,60.794,4912.886,0.669,high precision,10.213,19.117
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,subadult,35,2.965,182.197,-44.739,-3622.424,295.415,9:29:30,23.986,3627.279,0.999,,16.021,9.355
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,,13,8.386,-496.825,204.4,-3644.433,476.244,9:21:07,35.241,3683.816,0.484,,23.437,15.12
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,,19,14.19,724.538,271.239,-3059.636,385.544,9:22:45,27.861,3155.931,0.8,,23.079,10.396
2016,32,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,columnar basalt,buttercup,1002,,43,17.79,594.13,363.796,-2171.118,963.622,9:30:46,12.972,2280.152,0.26,,15.493,4.87
2016,33,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,small boulders in last 1/3 of dive the rest not DSR habitat,buttercup,1002,juvenile,19,28.712,-1738.481,12.591,-3173.855,205.99,10:55:00,32.478,3618.816,1.368,,5.809,21.884
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,adult,40,3.932,28.069,-167.672,-2473.222,658.83,12:20:49,21.585,2479.058,0.979,,31.752,6.921
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,adult,44,26.99,1563.78,225.48,-3102.11,431.32,12:22:51,54.801,3481.284,0.806,high horizontal,63.095,23.358
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,adult,86,9.528,-393.915,-171.621,-2560.084,370.052,12:32:57,7.37,2595.891,1.368,,4.738,29.483
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,subadult,71,12.176,565.642,706.151,-4193.054,290.569,12:27:46,28.121,4289.557,0.669,,11.832,14.562
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,subadult,77,28.101,-1526.296,398.713,-2954.319,285.279,12:29:38,32.779,3349.113,1.088,,27.434,24.806
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,subadult,81,25.472,-1097.931,-176.94,-2334.539,320.111,12:30:40,21.075,2585.891,1.198,,35.256,30.073
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,,33,27.26,-679.374,-383.871,-1514.438,380.335,12:06:21,11.168,1703.651,0.694,high horiz angle-OK from above,83.538,42.891
2016,34,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,Line slid S approximately 200m to avoid drop off; still crosses point.,buttercup,975,,84,20.283,-294.722,-510.069,-1593.944,532.018,12:30:47,10.111,1699.32,1.106,,35.202,9.23
2016,35,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,1003,,36,10.443,-235.544,-161.875,-1550.736,739.292,14:43:32,10.893,1576.853,0.996,high horizontal angle,47.448,31.257
2016,36,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,adult,2,27.453,-1043.654,-485.798,-2215.849,405.026,15:32:32,19.956,2497.038,1.882,,28.682,3.227
2016,36,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,subadult,5,22.214,-944.917,-352.095,-2469.253,328.331,15:33:53,32.121,2667.218,2.354,high horizontal angle,53.271,15.798
2016,36,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,,11,8.21,33.752,-218.502,-1532.394,786.542,15:35:57,6.225,1548.262,1.213,,18.476,3.684
2016,36,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,990,,17,7.095,-195.045,19.913,-1575.243,791.326,15:47:39,16.312,1587.398,1.824,high horizontal angle,82.786,27.028
2016,37,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,973,adult,15,34.471,2988.5,1962.524,-5207.626,427.357,17:00:28,101.157,6316.803,2.341,,11.461,0.382
2016,37,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,973,adult,42,19.658,533.353,-580.104,-2205.965,348.016,17:16:52,20.566,2342.492,0.183,high horizontal angle,43.468,29.367
2016,37,,buttercup,ROV,nseo,NSEO,6/13/2016,6/13/2016,,,,mike,byerly,Line Transect,1,6/13/2016,,,hypack,,buttercup,973,subadult,2,15.102,877.947,24.766,-3254.75,352.489,16:52:22,34.17,3371.172,0.591,,32.462,34.289
2016,38,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,lots of shrimp and ratfish,buttercup,971,,,,,,,,,,,,,,
2016,39,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,Navigation (SMO) logged continously during last transit.,buttercup,999,subadult,66,25.99,-537.698,-876.73,-2109.655,306.177,9:36:25,10.504,2347.002,0.892,,10.276,39.983
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,adult,26,27.956,1257.607,884.041,-2896.538,402.525,10:38:11,33.058,3279.182,1.367,,28.225,14.478
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,juvenile,7,28.123,-906.316,-551.656,-1985.192,213.766,10:33:51,11.984,2250.938,0.914,"tail bent, end point estimated",7.356,2.438
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,juvenile,17,31.109,-811.974,-593.066,-1666.238,256.637,10:35:41,13.85,1946.119,1.397,high horizontal,76.798,38.879
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,juvenile,32,31.303,1170.848,-410.014,-2040.116,194.197,10:39:38,10.756,2387.691,1.008,,49.192,65.662
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,juvenile,33,33.412,1836.612,1124.533,-3264.47,218.024,10:40:48,44.729,3910.816,2.206,,25.8,11.134
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,juvenile,49,15.61,183.439,-482.133,-1846.308,204.205,11:03:36,9.459,1917.018,0.116,,29.869,41.449
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,subadult,13,25.437,-229.929,-730.052,-1609.262,272.672,10:34:11,11.957,1782.012,1.634,tail bent-end estimated; high horizontal,44.69,14.731
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,subadult,21,30.297,1540.607,259.993,-2674.037,233.191,10:36:41,22.888,3097.021,2.882,,1.789,33.102
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,subadult,34,21.895,-1210.265,834.093,-3657.293,311.54,10:46:02,60.795,3941.604,2.233,high horiz and precision,50.033,31.109
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,,6,26.245,-435.865,-679.362,-1637.095,419.234,10:32:26,5.64,1825.265,5.981,tail curved so end point estimated,0.008,23.758
2016,40,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,982,,16,28.929,-1127.964,-681.198,-2384.177,460.423,10:34:37,20.335,2724.084,1.484,tail a little bent,34.755,38.686
2016,41,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,lower left bulb burned out so may be shadow in video,buttercup,987,subadult,88,29.02,-1660.116,604.134,-3184.419,425.034,12:28:51,38.222,3641.632,1.438,estimated-tail bent,38.846,38.236
2016,41,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,lower left bulb burned out so may be shadow in video,buttercup,987,,22,17.775,-618.754,-106.022,-1958.181,744.721,12:05:56,11.536,2056.349,0.689,,18.224,15.835
2016,42,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,975,juvenile,22,17.333,-859.501,92.171,-2769.814,260.358,13:40:30,16.762,2901.57,1.326,,6.305,1.899
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,adult,43,24.171,1453.555,308.707,-3310.861,433.697,14:50:51,47.762,3629.039,0.386,,33.316,11.665
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,adult,49,7.185,148.373,-93.597,-1391.683,630.225,14:51:30,6.24,1402.696,1.56,,27.419,22.093
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,adult,62,9.233,-48,-464.692,-2873.904,625.87,14:53:32,19.404,2911.626,0.917,,20.451,11.634
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,adult,66,22.669,-911.004,-298.075,-2294.928,681.173,14:54:54,20.93,2487.061,0.515,,29.847,13.004
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,adult,78,6.322,176.194,-240.037,-2687.457,376.587,14:56:14,6.04,2703.902,0.705,,4.141,5.278
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,adult,92,9.891,-62.312,-446.78,-2587.104,449.914,14:58:26,7.48,2626.138,0.868,,7.95,30.372
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,adult,95,27.328,-1764.925,457.153,-3528.033,604.003,14:59:23,39.099,3971.267,2.581,,1.417,7.729
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,juvenile,80,27.953,555.069,-862.05,-1932.148,216.548,14:57:11,7.725,2187.334,0.36,,0.796,15.716
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,juvenile,111,31.433,1337.027,-471.018,-2319.386,138.794,15:02:43,16.717,2718.281,0.368,,9.893,39.203
2016,43,,buttercup,ROV,nseo,NSEO,6/14/2016,6/14/2016,,,,mike,byerly,Line Transect,1,6/14/2016,,,hypack,,buttercup,999,juvenile,115,22.668,-46.307,-1151.096,-2758.375,200.3,14:51:45,14.504,2989.281,3.032,,1.201,42.722
2016,44,,buttercup,ROV,nseo,NSEO,6/15/2016,6/15/2016,,,,mike,byerly,Calibration,1,6/15/2016,,,,Scale bar dive at surface at Squid Bay. Tracking not used.,buttercup,,,,,,,,,,,,,,,
2016,45,,buttercup,ROV,nseo,NSEO,6/15/2016,6/15/2016,,,,mike,byerly,Line Transect,1,6/15/2016,,,hypack,Line added to replace planned dive 5 because troll fleet on plan line.,buttercup,991,juvenile,104,15.685,-520.302,-297.478,-2134.318,184.169,12:01:57,14.309,2216.872,0.673,,27.103,20.579
2016,45,,buttercup,ROV,nseo,NSEO,6/15/2016,6/15/2016,,,,mike,byerly,Line Transect,1,6/15/2016,,,hypack,Line added to replace planned dive 5 because troll fleet on plan line.,buttercup,991,juvenile,113,20.009,-558.618,-303.592,-1745.928,298.149,12:08:32,14.259,1858.087,0.572,,42.076,2.911
2016,45,,buttercup,ROV,nseo,NSEO,6/15/2016,6/15/2016,,,,mike,byerly,Line Transect,1,6/15/2016,,,hypack,Line added to replace planned dive 5 because troll fleet on plan line.,buttercup,991,subadult,37,21.224,635.837,-487.223,-2062.648,283.945,11:36:33,9.304,2212.734,1.891,,8.271,28.907
2016,46,,buttercup,ROV,cseo,CSEO,8/17/2016,8/17/2016,,,,mike,byerly,Line Transect,1,8/17/2016,,,hypack,First dive of 2016 CSEO.,buttercup,993,adult,15,8.174,-278.024,35.354,-1951.128,525.422,19:05:19,4.64,1971.154,0.939,,4.306,30.759
2016,46,,buttercup,ROV,cseo,CSEO,8/17/2016,8/17/2016,,,,mike,byerly,Line Transect,1,8/17/2016,,,hypack,First dive of 2016 CSEO.,buttercup,993,adult,51,15.474,-225.423,-431.165,-1757.51,435.026,19:23:40,11.964,1823.612,0.799,,47.637,41.592
2016,46,,buttercup,ROV,cseo,CSEO,8/17/2016,8/17/2016,,,,mike,byerly,Line Transect,1,8/17/2016,,,hypack,First dive of 2016 CSEO.,buttercup,993,juvenile,8,29.747,1496.049,-261.558,-2657.551,224.236,18:59:59,44.242,3060.907,2.438,High Horiz Angle,71.27,9.452
2016,46,,buttercup,ROV,cseo,CSEO,8/17/2016,8/17/2016,,,,mike,byerly,Line Transect,1,8/17/2016,,,hypack,First dive of 2016 CSEO.,buttercup,993,juvenile,71,29.415,-1650.856,314.396,-2980.622,130.926,18:57:35,25.726,3421.736,1.559,"length estimated, can't see tail",34.56,51.073
2016,46,,buttercup,ROV,cseo,CSEO,8/17/2016,8/17/2016,,,,mike,byerly,Line Transect,1,8/17/2016,,,hypack,First dive of 2016 CSEO.,buttercup,993,subadult,13,20.397,-923.374,983.831,-3628.746,299.531,19:03:21,30.84,3871.478,0.889,,14.799,8.114
